,Unnamed: 0,EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,April,August,December,February,January,July,June,March,May,November,October,September,FullYearHoursWorked,FullName
3329,3329,3330,35,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,3,Healthcare Representative,Married,167920,3,Y,12,8,1,16,3,13,4,8,4,2,3,4,3,157.45333333333335,133.6638888888889,139.78972222222222,135.11194444444445,119.36833333333333,141.14083333333332,148.345,136.15,141.1611111111111,126.85388888888887,149.22694444444446,141.26055555555556,4999.525555555556,Robert Morris
3330,3330,3331,37,No,Travel_Frequently,Research & Development,13,4,Life Sciences,1,Female,3,Human Resources,Married,35640,5,Y,11,8,0,10,1,5,0,0,3,4,3,1,3,153.30138888888888,154.99,161.67527777777778,148.2927777777778,139.11166666666668,154.26,160.66166666666666,140.67916666666667,147.63333333333333,133.0913888888889,147.94916666666666,149.41611111111112,5122.061944444444,Julie Vasquez
3331,3331,3332,53,No,Travel_Rarely,Research & Development,1,1,Medical,1,Male,1,Sales Executive,Single,44250,6,Y,22,8,1,33,2,12,3,8,4,4,3,4,4,141.1436111111111,141.035,133.425,127.66527777777776,106.72,147.1288888888889,140.1236111111111,134.05944444444444,126.81305555555556,121.09194444444444,142.18138888888888,140.07472222222222,4933.461944444444,John Evans
3332,3332,3333,43,No,Travel_Frequently,Research & Development,1,3,Medical,1,Male,1,Laboratory Technician,Married,52650,4,Y,11,8,1,12,4,5,2,2,4,4,2,3,3,149.5,153.25694444444446,135.28666666666666,137.42944444444444,130.12583333333333,168.31694444444446,152.9572222222222,152.62694444444443,143.7372222222222,123.30666666666669,145.24194444444444,153.98055555555555,5078.766388888888,Nathan Martinez
3333,3333,3334,47,No,Travel_Rarely,Sales,15,4,Marketing,1,Female,3,Research Director,Married,65530,0,Y,15,8,0,8,2,7,7,7,3,4,3,3,3,226.09694444444443,225.21777777777777,222.51527777777775,203.71194444444444,194.06583333333333,233.8083333333333,235.0988888888889,211.67,214.35916666666668,170.39805555555554,224.7113888888889,213.35861111111112,5909.012222222222,Joan Meadows
3334,3334,3335,37,No,Non-Travel,Research & Development,1,5,Medical,1,Female,2,Research Scientist,Single,62610,1,Y,12,8,0,10,1,10,0,9,1,2,3,3,3,177.0611111111111,174.01749999999998,174.89444444444445,159.77916666666667,139.95333333333332,185.2205555555556,173.96333333333334,176.50472222222223,157.75694444444446,151.98833333333334,173.42305555555555,168.20583333333337,5347.768333333333,Mary Bryan
3335,3335,3336,50,No,Non-Travel,Research & Development,17,3,Medical,1,Female,1,Laboratory Technician,Divorced,42980,1,Y,20,8,1,31,6,31,14,7,1,1,3,3,4,139.4711111111111,133.7397222222222,138.5675,131.63194444444446,119.16333333333333,136.68944444444446,146.82472222222222,131.3347222222222,132.9575,120.40722222222222,126.4875,134.41722222222222,4927.691944444445,Emily Cole
3336,3336,3337,39,No,Travel_Rarely,Research & Development,1,3,Other,1,Female,3,Human Resources,Married,68040,8,Y,14,8,1,13,3,5,0,4,4,4,3,2,3,148.77777777777777,138.3461111111111,151.61111111111111,140.12166666666667,109.87138888888887,145.72666666666666,139.07,117.70638888888888,118.18527777777776,119.05444444444444,130.17388888888888,138.36444444444444,4934.009166666665,Barbara Henderson
3337,3337,3338,33,No,Travel_Rarely,Sales,7,3,Life Sciences,1,Male,2,Manufacturing Director,Divorced,38150,3,Y,11,8,1,7,3,4,0,3,4,2,4,3,3,197.25277777777777,188.19166666666663,207.42055555555555,177.7188888888889,178.98611111111111,205.4961111111111,198.5636111111111,187.3325,166.99527777777777,150.2425,189.2458333333333,190.47083333333333,5575.916666666668,Blake Allen
3338,3338,3339,32,Yes,Travel_Rarely,Research & Development,9,1,Medical,1,Female,1,Laboratory Technician,Single,27410,1,Y,15,8,1,1,5,1,0,1,1,4,1,2,3,220.6005555555556,209.5063888888889,221.12972222222223,202.4933333333333,190.73277777777776,220.69472222222225,209.42694444444444,211.905,199.35194444444448,180.0336111111111,209.7288888888889,186.10944444444445,5800.713333333334,Lori Kelly
3339,3339,3340,29,No,Travel_Rarely,Research & Development,5,4,Life Sciences,1,Female,4,Healthcare Representative,Divorced,66730,6,Y,12,8,1,8,2,4,0,3,1,4,3,4,3,142.89527777777778,131.57305555555556,141.72305555555556,128.24055555555557,119.51694444444443,135.9413888888889,135.29,128.28333333333333,120.80305555555556,107.93861111111111,133.01527777777778,120.6763888888889,4885.896944444444,Nicole Roberson
3340,3340,3341,44,No,Travel_Rarely,Research & Development,26,2,Life Sciences,1,Male,2,Manufacturing Director,Married,76390,1,Y,14,8,0,8,6,8,7,1,2,1,3,3,3,204.98833333333332,196.39305555555555,195.1588888888889,174.55805555555557,154.73694444444445,206.30555555555557,216.06222222222223,195.64888888888888,174.6027777777778,177.09416666666667,166.45138888888889,178.41444444444446,5581.414722222223,Terry Myers
3341,3341,3342,28,No,Travel_Rarely,Sales,24,5,Life Sciences,1,Female,1,Research Scientist,Single,23280,1,Y,11,8,2,4,3,4,0,2,1,4,3,3,3,115.09444444444443,134.0536111111111,141.20527777777778,128.21694444444444,109.4475,120.72638888888888,116.3975,113.96388888888887,121.08694444444444,106.565,135.00527777777776,129.1375,4812.900277777776,Mary Barrera
3342,3342,3343,58,Yes,Travel_Frequently,Sales,9,2,Technical Degree,1,Male,1,Sales Executive,Divorced,21530,9,Y,11,8,0,3,3,1,0,0,4,4,2,3,3,220.19472222222225,220.43416666666667,199.9736111111111,199.80972222222223,197.23944444444444,220.385,228.71027777777775,220.2825,211.14166666666668,188.40777777777777,219.04555555555555,219.01388888888889,5887.638333333332,Barry Torres
3343,3343,3344,43,No,Travel_Rarely,Sales,7,4,Marketing,1,Male,2,Sales Executive,Divorced,48760,4,Y,16,8,2,4,4,1,0,0,1,2,4,3,3,126.88194444444444,125.59916666666666,141.00194444444443,117.41861111111112,123.74944444444444,116.765,139.6938888888889,138.04888888888888,133.2136111111111,99.46472222222222,131.67805555555557,137.12444444444444,4874.639722222221,Edward Gordon
3344,3344,3345,20,Yes,Travel_Rarely,Research & Development,11,3,Medical,1,Male,2,Sales Executive,Single,93960,1,Y,12,8,0,2,6,2,0,2,3,3,2,1,3,148.73472222222222,143.41194444444446,134.555,142.45305555555555,121.48472222222225,147.2025,141.24055555555557,148.90583333333333,134.51305555555555,105.77888888888889,141.35611111111112,141.6286111111111,4996.265,Jason Morris
3345,3345,3346,21,Yes,Travel_Rarely,Research & Development,1,3,Medical,1,Male,2,Sales Executive,Single,104000,1,Y,13,8,1,1,2,1,0,0,4,4,2,3,3,173.63055555555556,157.93444444444444,173.04111111111112,142.78027777777777,149.405,174.33583333333334,158.39916666666667,150.47944444444445,155.78,143.07666666666665,165.36694444444444,157.67305555555555,5247.9025,Chad Fitzgerald
3346,3346,3347,36,No,Travel_Rarely,Research & Development,26,4,Medical,1,Male,1,Laboratory Technician,Married,84740,0,Y,14,8,0,17,3,16,4,11,3,4,2,3,3,228.1880555555556,215.8083333333333,226.4155555555556,205.5886111111111,186.17333333333332,228.91694444444445,215.5175,218.12416666666667,205.7008333333333,185.63972222222225,217.95305555555555,217.5288888888889,5898.554999999999,Thomas Robinson
3347,3347,3348,47,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,2,Manufacturing Director,Single,99810,1,Y,21,8,1,3,3,3,1,2,4,4,2,3,4,168.655,177.58944444444444,187.88083333333333,170.255,162.66861111111112,178.67944444444444,186.83916666666667,178.76805555555555,153.83583333333334,142.81583333333333,178.54944444444445,179.0536111111111,5413.590277777777,Craig Jordan
3348,3348,3349,22,Yes,Travel_Rarely,Research & Development,15,4,Life Sciences,1,Female,1,Laboratory Technician,Married,124900,0,Y,13,8,0,4,3,3,0,2,2,3,4,3,3,207.0402777777778,207.34388888888887,184.9033333333333,185.72583333333333,155.7852777777778,214.7408333333333,203.4488888888889,165.40194444444444,178.82638888888889,158.5413888888889,204.00694444444449,198.2683333333333,5613.033333333334,Beverly Macdonald
3349,3349,3350,41,Yes,Travel_Rarely,Research & Development,23,3,Life Sciences,1,Female,2,Sales Executive,Divorced,26570,4,Y,11,8,0,10,3,7,1,0,2,4,2,4,3,217.58138888888888,218.8986111111111,207.24055555555557,177.09611111111113,187.8186111111111,207.90916666666664,228.2675,196.88611111111112,208.1313888888889,167.45944444444444,210.7905555555556,205.9261111111111,5784.005555555555,Kim Avila
3350,3350,3351,28,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,Female,3,Manager,Divorced,135910,5,Y,20,8,1,6,2,2,2,2,3,3,3,3,4,172.3961111111111,153.36666666666667,154.48833333333334,153.15083333333334,148.54333333333332,164.17083333333332,166.6302777777778,145.93305555555557,144.4138888888889,129.8986111111111,153.54055555555556,139.2725,5176.804999999999,Cindy Turner
3351,3351,3352,39,Yes,Travel_Rarely,Research & Development,10,4,Life Sciences,1,Female,4,Human Resources,Married,66960,7,Y,11,8,0,8,3,2,2,2,4,1,1,3,3,228.71055555555557,224.01194444444445,213.45583333333332,214.49555555555557,159.26527777777778,233.86888888888888,223.505,224.8825,172.59694444444443,181.88166666666663,225.63333333333333,203.3830555555556,5857.690555555555,Crystal Wilson
3352,3352,3353,27,No,Travel_Rarely,Research & Development,1,3,Medical,1,Male,1,Research Scientist,Single,20580,1,Y,14,8,1,1,5,1,0,0,2,3,3,3,3,167.82888888888888,148.24944444444444,154.31027777777777,131.66055555555556,140.54444444444445,166.3802777777778,155.83,153.12722222222223,139.3086111111111,138.54527777777778,161.4025,154.68944444444443,5164.876944444445,Eric Archer
3353,3353,3354,34,No,Travel_Rarely,Research & Development,12,2,Technical Degree,1,Male,2,Human Resources,Divorced,88650,1,Y,11,8,1,1,0,1,1,0,2,2,3,3,3,170.1772222222222,162.63305555555556,170.01694444444445,153.38972222222222,145.19305555555556,163.31027777777777,167.6797222222222,162.04583333333332,146.29888888888888,130.86277777777778,158.34861111111113,154.99,5238.94611111111,Adam Roy
3354,3354,3355,42,No,Travel_Rarely,Sales,11,1,Technical Degree,1,Male,2,Human Resources,Single,59400,7,Y,16,8,0,10,2,5,0,3,3,3,3,2,3,147.47583333333333,129.61527777777778,138.41416666666666,132.10166666666666,119.47305555555556,131.18305555555554,132.74027777777778,117.11694444444444,139.3647222222222,108.56666666666666,137.14555555555555,131.6575,4919.854722222222,William Tate
3355,3355,3356,33,No,Travel_Rarely,Sales,2,3,Marketing,1,Female,1,Sales Executive,Single,59140,3,Y,16,8,1,6,4,3,0,2,3,1,3,3,3,222.03416666666664,190.81916666666663,221.39388888888888,201.2061111111111,189.7313888888889,213.47083333333333,198.67666666666668,221.9780555555556,210.78472222222223,189.1225,209.3425,222.67888888888888,5847.238888888889,Heather Soto
3356,3356,3357,58,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Male,1,Research Scientist,Divorced,26220,2,Y,23,8,0,24,3,6,0,4,3,2,3,3,4,166.43305555555554,161.59472222222223,164.85222222222222,162.9925,158.6872222222222,177.39027777777778,174.20916666666668,166.8275,157.89583333333334,142.28222222222223,173.77833333333334,167.46055555555554,5331.403611111111,Ethan Martinez
3357,3357,3358,31,No,Travel_Rarely,Sales,1,3,Life Sciences,1,Female,1,Sales Representative,Married,121850,3,Y,14,8,0,13,2,7,5,2,2,3,4,3,3,133.04,119.03361111111111,121.80416666666666,114.6125,115.99083333333331,128.4897222222222,133.93388888888887,129.86333333333334,116.88166666666666,103.84972222222224,119.675,127.88333333333333,4823.057777777778,Kristina Cook
3358,3358,3359,35,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,Male,3,Healthcare Representative,Married,106090,1,Y,22,8,0,10,3,10,0,7,4,4,1,3,4,220.0575,216.46527777777777,207.14444444444445,206.10916666666668,187.3363888888889,228.92388888888888,218.44583333333333,206.305,207.9636111111111,177.01916666666668,208.70638888888888,198.6363888888889,5842.1130555555565,Jesse Huerta
3359,3359,3360,49,No,Travel_Rarely,Research & Development,25,2,Life Sciences,1,Female,2,Sales Executive,Married,43450,4,Y,15,8,0,29,3,26,1,7,1,2,2,2,3,152.23416666666668,140.03583333333333,147.05638888888888,135.9125,133.40916666666666,146.30638888888888,156.25916666666666,147.39555555555555,125.01,125.6361111111111,145.8563888888889,140.02833333333334,5055.140000000001,Patricia Woodward
3360,3360,3361,48,No,Travel_Rarely,Research & Development,1,4,Medical,1,Male,1,Research Scientist,Married,21770,4,Y,18,8,0,13,4,0,0,0,4,3,2,3,3,148.4036111111111,133.41944444444445,139.82666666666668,126.46222222222222,121.5875,122.2811111111111,147.6038888888889,142.94,114.07722222222222,120.72527777777778,140.60694444444445,141.70805555555555,4960.641944444445,John Porter
3361,3361,3362,31,No,Non-Travel,Research & Development,1,2,Technical Degree,1,Female,2,Sales Executive,Married,27930,1,Y,16,8,0,9,4,9,0,0,4,3,2,3,3,149.66416666666666,139.7097222222222,154.55666666666667,126.92222222222222,127.41055555555556,154.0402777777778,141.52166666666668,141.07694444444445,132.81444444444443,119.91305555555556,143.865,113.31194444444444,5006.806666666666,Lori Leblanc
3362,3362,3363,36,No,Travel_Rarely,Human Resources,2,4,Technical Degree,1,Male,1,Sales Executive,Single,79180,2,Y,12,8,2,8,3,6,0,1,2,4,3,2,3,135.85944444444445,131.78805555555556,136.455,122.97055555555556,115.65027777777776,137.19833333333332,118.47888888888887,130.90027777777777,129.50972222222222,91.69555555555556,122.5725,124.29833333333332,4860.376944444445,James Buck
3363,3363,3364,38,No,Travel_Rarely,Sales,6,3,Other,1,Male,2,Sales Executive,Married,87890,1,Y,11,8,3,15,4,15,5,11,4,1,3,3,3,142.16666666666666,135.46083333333334,140.80388888888888,128.75555555555556,122.0375,147.75472222222223,153.37277777777777,141.2186111111111,133.64277777777778,121.90805555555556,126.5875,142.83555555555554,5000.544444444445,Chad Nichols
3364,3364,3365,32,No,Non-Travel,Sales,18,3,Marketing,1,Male,1,Laboratory Technician,Married,23890,6,Y,12,8,1,5,4,3,0,2,3,2,3,2,3,155.77027777777778,150.7902777777778,154.7325,135.18,125.43555555555557,156.06305555555556,149.1786111111111,148.74083333333334,139.88833333333332,120.905,134.95388888888888,146.67138888888888,5083.309722222222,Nathan Horn
3365,3365,3366,25,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Male,1,Sales Executive,Married,32120,1,Y,15,8,1,1,3,1,0,0,3,2,3,2,3,179.46472222222224,186.7280555555556,195.1122222222222,176.18138888888888,168.73333333333332,195.64666666666668,168.17361111111111,169.87166666666667,176.59555555555556,158.64583333333334,185.2811111111111,176.7372222222222,5503.171388888889,Steve Guzman
3366,3366,3367,40,No,Travel_Rarely,Research & Development,1,4,Medical,1,Male,2,Research Scientist,Divorced,192320,2,Y,14,8,1,11,3,1,0,0,1,2,2,3,3,115.46027777777778,118.47722222222222,126.645,125.57194444444444,116.4425,123.26666666666668,118.75,122.82666666666668,115.65388888888889,101.15944444444445,128.65833333333333,99.08972222222222,4779.001666666668,William Mason
3367,3367,3368,26,No,Travel_Frequently,Sales,11,3,Marketing,1,Male,2,Healthcare Representative,Single,22670,1,Y,19,8,3,7,2,7,0,7,3,1,3,2,3,166.87916666666666,158.71944444444443,166.3163888888889,151.84694444444443,144.91166666666666,166.76749999999998,166.6286111111111,143.76111111111112,145.32888888888888,129.12277777777777,158.88166666666666,158.39083333333335,5225.555,Christopher Johnston
3368,3368,3369,41,No,Travel_Rarely,Research & Development,1,4,Medical,1,Male,1,Research Scientist,Single,195170,2,Y,13,8,0,20,5,18,2,17,4,1,3,3,3,233.71666666666667,203.2588888888889,223.985,215.07194444444443,202.38472222222225,232.27527777777777,233.95777777777775,215.28333333333333,201.74916666666667,190.72527777777776,212.8575,212.67555555555555,5946.941111111111,Jose Obrien
3369,3369,3370,36,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,Female,2,Healthcare Representative,Single,24360,4,Y,13,8,0,16,3,11,3,9,3,3,3,1,3,149.5613888888889,148.205,143.18666666666667,140.87444444444444,129.43805555555556,159.64111111111112,152.28583333333333,140.8311111111111,144.25666666666666,125.82111111111112,141.1025,142.4022222222222,5087.606111111111,Karla Rodriguez
3370,3370,3371,19,Yes,Travel_Rarely,Research & Development,15,3,Life Sciences,1,Male,2,Research Scientist,Single,160640,1,Y,15,8,1,1,3,1,0,0,4,2,4,3,3,234.21055555555557,221.71055555555557,222.97611111111112,212.92,200.22444444444443,233.89555555555555,235.86916666666667,203.0675,202.2105555555556,181.14805555555557,222.10416666666663,220.80055555555555,5962.137222222222,Jerry Hall
3371,3371,3372,20,Yes,Travel_Rarely,Research & Development,29,3,Life Sciences,1,Female,3,Laboratory Technician,Single,27070,1,Y,11,8,0,1,2,1,0,0,1,1,3,3,3,132.32,127.46972222222225,133.51694444444445,115.2713888888889,117.70222222222222,126.99416666666669,136.4088888888889,110.29305555555555,91.61194444444445,96.06916666666666,127.75166666666668,128.2136111111111,4815.622777777779,Terri Robinson
3372,3372,3373,31,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,4,Research Director,Married,190680,0,Y,12,8,0,10,1,9,8,5,4,4,1,3,3,164.24805555555557,165.81333333333333,157.67361111111111,143.01583333333335,156.4363888888889,148.27916666666667,183.3936111111111,148.92361111111111,141.52694444444444,140.8738888888889,175.02944444444444,167.5511111111111,5265.765000000001,David Brandt
3373,3373,3374,40,No,Travel_Frequently,Sales,1,3,Marketing,1,Male,1,Research Scientist,Divorced,39310,8,Y,19,8,0,3,2,1,0,0,4,2,3,2,3,163.7875,170.54777777777778,176.89638888888888,153.7711111111111,154.20083333333332,180.32166666666663,178.8125,159.93138888888888,154.615,135.58666666666667,154.875,159.9413888888889,5317.287222222222,Dale Barton
3374,3374,3375,32,No,Travel_Rarely,Research & Development,24,3,Life Sciences,1,Male,4,Laboratory Technician,Married,37300,1,Y,25,8,1,8,4,8,6,3,3,1,4,3,4,174.3936111111111,167.07722222222222,177.58833333333334,157.37527777777777,134.45916666666668,165.62055555555554,157.6225,167.10444444444445,157.09083333333334,134.54694444444445,156.18,150.21,5274.268888888889,Grant Steele
3375,3375,3376,36,Yes,Travel_Rarely,Research & Development,10,3,Medical,1,Male,3,Sales Executive,Married,22320,1,Y,12,8,1,16,2,16,3,7,3,4,3,3,3,204.46777777777777,206.3986111111111,204.4352777777778,186.67888888888888,185.24444444444444,207.55194444444444,215.35472222222225,198.36888888888888,196.3963888888889,176.45694444444445,195.7805555555556,204.40694444444443,5757.541388888891,John Lane
3376,3376,3377,33,No,Travel_Rarely,Research & Development,1,4,Medical,1,Female,4,Manufacturing Director,Single,44650,0,Y,13,8,0,6,3,5,1,4,2,4,3,3,3,125.5825,118.19,133.99722222222223,116.88361111111112,109.94388888888888,132.63166666666666,122.11361111111113,119.92555555555556,120.38805555555555,108.595,123.63416666666669,124.2825,4833.167777777778,Isabella Lawson
3377,3377,3378,37,Yes,Travel_Rarely,Sales,10,4,Marketing,1,Female,3,Human Resources,Married,30720,5,Y,14,8,0,17,3,14,11,7,1,3,1,2,3,131.60361111111112,134.85194444444446,125.76361111111112,113.37,121.29472222222222,118.83666666666666,132.3411111111111,118.73166666666668,125.96472222222222,102.87055555555555,127.77416666666666,121.52388888888888,4852.926666666666,Amy Webb
3378,3378,3379,45,No,Non-Travel,Research & Development,8,1,Life Sciences,1,Male,2,Sales Executive,Married,33190,1,Y,12,8,1,9,3,9,0,8,3,2,2,3,3,128.16194444444446,117.78444444444445,125.695,115.24555555555555,120.335,138.9738888888889,125.33944444444444,134.6172222222222,126.68027777777776,107.29916666666666,120.92083333333332,118.44416666666666,4858.496944444445,Andre Quinn
3379,3379,3380,29,No,Travel_Frequently,Research & Development,29,1,Life Sciences,1,Male,1,Sales Representative,Married,192020,1,Y,12,8,0,3,5,3,0,2,3,4,3,3,3,168.2625,149.77777777777777,160.66694444444445,143.9638888888889,144.1638888888889,161.08916666666667,158.13361111111112,159.33,151.89416666666665,129.01055555555556,161.14416666666668,159.95083333333332,5227.387500000001,Nicholas Wood
3380,3380,3381,35,No,Travel_Rarely,Human Resources,1,3,Human Resources,1,Male,3,Laboratory Technician,Married,136750,1,Y,15,8,3,5,5,5,1,0,3,3,3,2,3,133.04,134.20638888888888,133.81055555555557,108.61777777777776,114.77777777777776,135.23111111111112,126.02083333333334,127.93277777777776,114.8375,96.62694444444443,121.93,113.59472222222222,4841.626388888889,Juan Hayes
3381,3381,3382,52,No,Travel_Rarely,Research & Development,5,4,Other,1,Male,1,Laboratory Technician,Married,29110,2,Y,17,8,2,26,3,9,7,8,4,4,2,3,3,138.76666666666668,119.13583333333334,145.98388888888888,125.30555555555556,111.25916666666669,148.18083333333334,138.57916666666668,140.03972222222222,111.92388888888888,120.38555555555556,139.10666666666663,138.4988888888889,4959.1658333333335,Luis Garcia
3382,3382,3383,58,Yes,Travel_Rarely,Sales,9,2,Medical,1,Female,4,Sales Executive,Single,59570,4,Y,14,8,1,7,2,1,0,0,4,3,3,1,3,165.7397222222222,134.46777777777777,148.0752777777778,127.32944444444443,118.85916666666668,163.72861111111112,157.40027777777777,140.8438888888889,140.7422222222222,129.4777777777778,141.75944444444443,149.6575,5101.081111111112,Donna Porter
3383,3383,3384,53,No,Travel_Rarely,Research & Development,9,3,Technical Degree,1,Male,1,Manager,Divorced,39200,6,Y,16,8,1,22,3,17,15,2,3,3,4,3,3,143.04555555555555,121.93638888888889,130.50583333333333,130.55194444444444,111.60111111111112,128.73361111111112,139.01444444444445,134.47666666666666,130.1002777777778,117.52972222222222,133.06583333333333,131.61083333333335,4936.172222222221,Robert Powell
3384,3384,3385,30,No,Travel_Rarely,Sales,3,4,Marketing,1,Male,1,Sales Executive,Divorced,64340,5,Y,14,8,1,10,3,8,7,7,3,3,4,2,3,161.79722222222222,167.69333333333333,177.57777777777778,151.27555555555557,135.07166666666666,151.80638888888888,151.47583333333333,161.10805555555555,154.58777777777777,144.48916666666668,142.3738888888889,149.94944444444445,5234.206111111111,Anthony Crosby
3385,3385,3386,38,No,Non-Travel,Sales,4,3,Life Sciences,1,Male,2,Research Director,Single,100480,1,Y,23,8,1,6,2,5,1,3,3,4,3,3,4,177.54416666666668,152.93305555555554,170.24,151.11138888888888,146.6011111111111,163.4611111111111,168.35611111111112,153.2697222222222,153.91472222222222,139.20361111111112,153.03972222222222,153.6436111111111,5269.318333333333,Ryan Johnson
3386,3386,3387,35,No,Travel_Rarely,Sales,1,2,Life Sciences,1,Female,2,Healthcare Representative,Divorced,109380,6,Y,14,8,2,12,2,10,0,8,4,4,3,1,3,155.04083333333332,140.03666666666666,162.10888888888888,139.3488888888889,138.20305555555555,159.7186111111111,156.22861111111112,154.00722222222225,131.6663888888889,117.80833333333334,145.5511111111111,138.7877777777778,5125.506388888889,Amanda Nash
3387,3387,3388,39,No,Travel_Rarely,Sales,1,1,Marketing,1,Male,2,Research Scientist,Single,23400,0,Y,11,8,1,9,2,8,0,7,3,3,3,2,3,129.55638888888888,131.43666666666667,127.03222222222225,124.59861111111113,118.26444444444444,136.78027777777777,124.0575,129.67277777777778,123.5775,117.39777777777778,116.15777777777778,116.65805555555556,4883.19,Joe Tran
3388,3388,3389,40,Yes,Non-Travel,Research & Development,2,4,Life Sciences,1,Male,1,Human Resources,Single,65450,4,Y,15,8,0,22,2,1,0,0,2,2,2,3,3,209.5405555555556,191.31333333333333,207.04555555555555,180.46722222222223,179.78833333333333,200.755,199.10333333333327,198.325,172.75333333333333,171.5261111111111,201.17944444444444,170.75722222222225,5671.554444444444,Justin Morris
3389,3389,3390,47,No,Travel_Frequently,Research & Development,7,4,Life Sciences,1,Male,3,Sales Executive,Divorced,69310,1,Y,11,8,0,20,3,19,2,7,3,3,4,3,3,220.64194444444445,202.69694444444443,224.04722222222225,201.6825,181.85,220.37305555555557,220.6208333333333,202.6547222222222,200.99055555555557,170.3413888888889,212.6613888888889,210.80666666666667,5859.367222222222,Richard Galloway
3390,3390,3391,36,No,Non-Travel,Sales,28,1,Life Sciences,1,Male,2,Research Scientist,Divorced,48980,4,Y,13,8,1,12,3,7,0,7,1,4,3,3,3,142.3413888888889,108.66777777777776,142.98305555555555,136.60666666666663,116.57333333333334,145.30916666666667,120.76027777777776,136.9075,121.4075,109.655,138.09277777777777,136.91111111111113,4947.215555555556,Thomas Baker
3391,3391,3392,31,Yes,Non-Travel,Research & Development,28,4,Medical,1,Male,2,Research Scientist,Single,25930,0,Y,21,8,0,4,2,3,1,2,3,1,3,3,4,165.3975,173.79888888888888,181.80944444444444,155.80805555555557,153.22416666666666,170.15666666666667,179.48388888888888,173.7736111111111,163.3275,147.7111111111111,170.70055555555555,173.15305555555557,5400.344444444444,Mitchell Thomas
3392,3392,3393,33,No,Non-Travel,Sales,15,3,Other,1,Male,4,Research Director,Single,194360,1,Y,19,8,2,10,4,10,6,0,4,3,3,3,3,166.54888888888888,151.07944444444445,163.23277777777778,141.98277777777778,142.145,171.50083333333333,149.00444444444446,157.8625,150.13166666666666,124.1922222222222,159.77416666666667,159.25083333333333,5229.705555555557,Jeremy Chapman
3393,3393,3394,29,Yes,Travel_Rarely,Human Resources,3,5,Life Sciences,1,Male,1,Sales Executive,Single,27230,6,Y,11,8,1,3,2,0,0,0,4,1,3,2,3,217.7072222222222,215.26111111111112,228.77166666666668,185.9988888888889,185.07111111111112,224.5522222222222,188.0561111111111,207.10472222222225,196.92388888888888,184.9586111111111,216.0125,217.26444444444445,5861.6825,Michael Miller
3394,3394,3395,33,No,Travel_Rarely,Research & Development,2,2,Technical Degree,1,Male,2,Laboratory Technician,Single,34790,3,Y,12,8,0,5,3,3,0,2,2,4,3,3,3,165.7061111111111,155.76888888888888,139.7538888888889,129.75027777777777,125.84305555555557,158.3161111111111,155.31694444444446,149.71055555555554,136.2436111111111,135.54416666666663,136.58833333333334,124.76388888888889,5108.305833333333,Charles Scott
3395,3395,3396,45,No,Travel_Rarely,Research & Development,26,1,Medical,1,Female,3,Healthcare Representative,Divorced,27940,3,Y,19,8,1,8,2,5,0,2,4,4,3,3,3,148.35833333333332,144.65777777777777,145.72055555555556,137.10194444444446,127.88888888888889,154.67916666666667,156.3972222222222,141.58972222222224,138.75972222222222,126.62805555555556,148.35972222222222,140.47416666666666,5106.615277777778,Anita King
3396,3396,3397,50,No,Travel_Rarely,Sales,10,1,Life Sciences,1,Female,1,Manufacturing Director,Divorced,52490,9,Y,21,8,2,32,2,5,1,3,4,4,2,2,4,161.5961111111111,155.5338888888889,154.1136111111111,148.43694444444444,133.9597222222222,155.76472222222222,155.26,154.8625,138.6175,132.97444444444443,156.8311111111111,132.43777777777777,5177.388333333333,Lindsay Burke
3397,3397,3398,33,No,Travel_Frequently,Sales,1,3,Marketing,1,Male,2,Human Resources,Married,21760,1,Y,14,8,1,6,2,6,1,2,3,2,3,2,3,197.1547222222222,188.04888888888888,186.82333333333327,171.43083333333334,163.3733333333333,178.30944444444444,188.7136111111111,189.54944444444445,179.70194444444445,153.0311111111111,170.1952777777778,161.86583333333334,5526.197777777777,Jonathan Blake
3398,3398,3399,41,No,Travel_Frequently,Sales,11,3,Other,1,Male,1,Laboratory Technician,Divorced,168720,2,Y,15,8,1,21,2,18,0,11,1,3,4,3,3,172.62305555555554,147.07916666666668,174.01055555555556,159.36083333333335,149.25722222222225,164.27555555555557,173.93777777777777,155.85111111111112,157.95138888888889,132.82666666666665,166.66833333333332,157.26666666666668,5310.108333333334,Ryan Henry
